ticker,asset_type,date,px,avg_dollar_volume_20d,market_cap,min_price,min_avg_dollar_volume_20d,min_market_cap,market_cap_missing,is_exception,passes_price,passes_adv20,passes_market_cap,is_eligible
PAYC,stock,2026-06-01,148.83,7172045.959750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PBF,stock,2026-06-01,41.79,6751922.36225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PBI,stock,2026-06-01,16.92,2643266.79525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PCAR,stock,2026-06-01,109.44,12846705.314,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PCG,stock,2026-06-01,16.16,17068691.878,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PCOR,stock,2026-06-01,55.22,12978992.1735,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PCT,stock,2026-06-01,12.23,3200057.3880000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PCVX,stock,2026-06-01,48.86,4544602.63775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PDD,stock,2026-06-01,87.245,34452048.59425,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PDFS,stock,2026-06-01,51.29,2476261.47875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PEB,stock,2026-06-01,15.75,2235641.6112499996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PEG,stock,2026-06-01,76.67,11858688.6305,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PENG,stock,2026-06-01,59.765,5826212.198999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PENN,stock,2026-06-01,20.255,4482983.19925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PEP,stock,2026-06-01,141.51,33693991.192,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PFE,stock,2026-06-01,25.64,42416451.042,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PFGC,stock,2026-06-01,97.61,11332493.57675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PFSI,stock,2026-06-01,82.51,3189526.64775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PG,stock,2026-06-01,140.295,51855642.60275,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PGR,stock,2026-06-01,192.57,31011516.338999998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PGY,stock,2026-06-01,15.63,2842557.2487500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PH,stock,2026-06-01,823.385,46508489.64575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PHM,stock,2026-06-01,117.695,10552283.241749998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PII,stock,2026-06-01,67.74,2707027.80675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PINS,stock,2026-06-01,21.38,28752042.389749996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PIPR,stock,2026-06-01,77.18,2925589.1149999998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PK,stock,2026-06-01,12.92,3079229.8370000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PL,stock,2026-06-01,46.435,13383309.097,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PLAB,stock,2026-06-01,31.88,2513558.44675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PLD,stock,2026-06-01,139.005,17440063.87375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PLNT,stock,2026-06-01,52.84,19915610.33475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PLTR,stock,2026-06-01,160.64,169528616.3655,,3.0,20000000.0,300000000.0,True,True,True,True,True,True
PLUG,stock,2026-06-01,3.94,14692521.2,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PLXS,stock,2026-06-01,271.165,3668698.3589999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PM,stock,2026-06-01,172.69,35406009.37975,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PNC,stock,2026-06-01,216.11,16622478.5185,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PNR,stock,2026-06-01,70.8,6988437.078,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PODD,stock,2026-06-01,148.125,19685155.610999998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
POET,stock,2026-06-01,13.89,830481016.117,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PONY,stock,2026-06-01,10.795,2749719.41425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
POWI,stock,2026-06-01,81.91,6314435.601,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PPG,stock,2026-06-01,112.07,9552933.570750002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PRCH,stock,2026-06-01,11.045,1058864.001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PRIM,stock,2026-06-01,121.55,23456468.13325,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PRKS,stock,2026-06-01,41.295,1928607.179,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PRM,stock,2026-06-01,31.675,3015923.4927499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PSA,stock,2026-06-01,296.02,12902159.366,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PSKY,stock,2026-06-01,10.985,5510836.802999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PSTG,stock,2026-04-16,67.82,6865654.05425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PSX,stock,2026-06-01,180.14,19306460.763,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PTC,stock,2026-06-01,145.06,13372033.94475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PTEN,stock,2026-06-01,11.53,7024672.5084999995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PTGX,stock,2026-06-01,94.73,2475718.46375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PTON,stock,2026-06-01,6.485,6304161.358,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PTRN,stock,2026-06-01,19.6,1873357.364,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PURR,stock,2026-06-01,10.85,8339935.806,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PVH,stock,2026-06-01,93.375,4806512.03625,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PWR,stock,2026-06-01,686.97,62514188.08075,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PYPL,stock,2026-06-01,45.2,31884034.611,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PZZA,stock,2026-06-01,34.07,1922113.7154999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
Q,stock,2026-06-01,151.71,13724120.09925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QBTS,stock,2026-06-01,29.16,41660168.515250005,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
QCOM,stock,2026-06-01,229.0,177325101.29675,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
QLYS,stock,2026-06-01,114.0,4876615.5405,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QQQ,etf,2026-06-01,742.6,503716247.14400005,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
QRVO,stock,2026-06-01,99.865,6904224.11725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QS,stock,2026-06-01,9.15,9254128.087000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QSR,stock,2026-06-01,72.86,15760476.339250002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QTWO,stock,2026-06-01,52.48,2025273.4732499998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QUBT,stock,2026-06-01,12.375,10539140.863249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
QXO,stock,2026-06-01,16.74,21526416.1,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RACE,stock,2026-06-01,349.235,12449813.36675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RAL,stock,2026-06-01,61.475,7401474.808,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RAMP,stock,2026-06-01,37.585,5347070.9065000005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RBLX,stock,2026-06-01,46.975,24327038.8765,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RBRK,stock,2026-06-01,85.02,11997152.002749998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RCAT,stock,2026-06-01,14.835,6780353.657,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RCL,stock,2026-06-01,289.1,40294928.702,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RCUS,stock,2026-06-01,25.68,1368146.39275,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RDDT,stock,2026-06-01,177.64,38133979.478250004,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RDNT,stock,2026-06-01,52.89,2789368.64425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RDW,stock,2026-06-01,20.67,28365462.754249997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
REAL,stock,2026-06-01,9.695,2631146.7840000005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
REGN,stock,2026-06-01,600.72,51877662.66925,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
REZI,stock,2026-06-01,30.655,2933331.67525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RGTI,stock,2026-06-01,25.63,34408517.3245,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RH,stock,2026-06-01,149.28,5495594.80175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RIG,stock,2026-06-01,6.26,16230954.41875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RIO,stock,2026-06-01,108.94,13088401.245749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RIOT,stock,2026-06-01,28.25,24765483.5455,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RIVN,stock,2026-06-01,16.94,17850405.88925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RJF,stock,2026-06-01,145.88,11800599.18475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RKLB,stock,2026-06-01,122.36,65588248.876499996,,3.0,20000000.0,300000000.0,True,True,True,True,True,True
RKT,stock,2026-06-01,14.18,22011331.4595,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RLAY,stock,2026-06-01,14.275,3231202.832,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RMBS,stock,2026-06-01,147.56,11395370.916250002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RNG,stock,2026-06-01,49.06,5602204.306,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ROAD,stock,2026-06-01,114.58,5712048.75825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ROG,stock,2026-06-01,147.085,2291184.8582499996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ROIV,stock,2026-06-01,29.08,11875945.8895,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ROK,stock,2026-06-01,456.64,25567107.007749997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ROKU,stock,2026-06-01,129.035,11823260.952499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RRC,stock,2026-06-01,39.79,5491068.3795,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RRX,stock,2026-06-01,202.18,21777463.880749997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RSI,stock,2026-06-01,25.405,3655587.17975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RTX,stock,2026-06-01,174.26,37063943.069,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
RUM,stock,2026-06-01,9.56,1465508.1857500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RUN,stock,2026-06-01,15.59,7521963.421000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RVLV,stock,2026-06-01,19.46,1837217.39025,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RVMD,stock,2026-06-01,163.93,15269210.232749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RVTY,stock,2026-06-01,100.505,11444286.85125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RXO,stock,2026-06-01,26.86,4710526.399,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RXRX,stock,2026-06-01,3.79,2344318.6522500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RXT,stock,2026-06-01,5.91,3907595.136,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
RYAAY,stock,2026-06-01,59.36,6410359.68425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
S,stock,2026-06-01,17.79,12098031.42125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SAIA,stock,2026-06-01,482.0,13118489.65575,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SAIC,stock,2026-06-01,114.97,2993823.1495000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SAIL,stock,2026-06-01,19.23,3455967.0137500004,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SANM,stock,2026-06-01,264.89,11571863.55775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SAP,stock,2026-06-01,195.99,28374039.04525,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SATL,stock,2026-06-01,8.655,4704011.92925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SBAC,stock,2026-06-01,204.06,8967598.881000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SBET,stock,2026-06-01,6.19,2640523.786,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SBH,stock,2026-06-01,12.83,1278908.6609999998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SBSW,stock,2026-06-01,11.8,4103943.3912500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SBUX,stock,2026-06-01,96.51,32785012.736250002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SCCO,stock,2026-06-01,194.625,13252268.1375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SCHW,stock,2026-06-01,88.745,60936663.151999995,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SE,stock,2026-06-01,95.31,21019724.669999998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SEDG,stock,2026-06-01,75.8,12985367.32475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SEI,stock,2026-06-01,68.715,8616099.3035,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SERV,stock,2026-06-01,9.415,1756520.54525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SEZL,stock,2026-06-01,122.335,3059132.99875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SF,stock,2026-06-01,69.3,6690626.933250001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SG,stock,2026-06-01,9.57,3538684.5012499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SGHC,stock,2026-06-01,13.01,3491367.9192500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SGI,stock,2026-06-01,68.76,14532823.519500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SGML,stock,2026-06-01,16.365,2873308.1295000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SGMT,stock,2026-06-01,7.19,401729.0452500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SGRY,stock,2026-06-01,13.21,1406924.42975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SHAK,stock,2026-06-01,62.185,11939238.627249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SHEL,stock,2026-06-01,85.44,48768780.09475,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SHLS,stock,2026-06-01,12.16,4456746.476,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SHOO,stock,2026-06-01,43.18,2860783.54775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SHOP,stock,2026-06-01,124.15,70541702.62149999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SHW,stock,2026-06-01,294.71,33117179.89925,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SIMO,stock,2026-06-01,268.46,12914196.64325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SIRI,stock,2026-06-01,29.035,8422906.95375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SKY,stock,2026-06-01,71.64,3740007.46325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SKYT,stock,2026-06-01,38.41,2146810.0017500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SLB,stock,2026-06-01,54.77,39768093.39525,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SLG,stock,2026-06-01,44.74,2388217.91525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SLM,stock,2026-06-01,22.09,3197532.603,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SLS,stock,2026-06-01,9.07,3506846.8384999996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SLV,etf,2026-06-01,67.67,52134827.84575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SMCI,stock,2026-06-01,46.885,63878220.23200001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SMG,stock,2026-06-01,58.71,3637329.2312499993,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SMH,etf,2026-06-01,607.44,224011118.078,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SMR,stock,2026-06-01,12.89,16088324.806499999,,3.0,20000000.0,300000000.0,True,True,True,False,True,True
SMTC,stock,2026-06-01,149.64,37401311.00575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SN,stock,2026-06-01,122.6,17308720.69875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SNAP,stock,2026-06-01,5.875,12791881.619749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SNDK,stock,2026-06-01,1760.4,398369680.56075,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SNOW,stock,2026-06-01,280.14,92051547.61324999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SNPS,stock,2026-06-01,492.39,45737542.474,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SNX,stock,2026-06-01,270.69,12088790.871749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SNY,stock,2026-06-01,42.98,4966334.863500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SO,stock,2026-06-01,89.03,25437951.935000002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SOFI,stock,2026-06-01,18.555,29791955.53175,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SOLS,stock,2026-06-01,83.79,9144455.9745,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SONO,stock,2026-06-01,16.165,1275604.12775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SONY,stock,2026-06-01,22.57,13812138.847,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SOUN,stock,2026-06-01,9.26,8599290.0755,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SPG,stock,2026-06-01,202.71,12366601.23425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SPGI,stock,2026-06-01,428.81,48784356.48075,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SPHR,stock,2026-06-01,145.96,5035378.635,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SPIR,stock,2026-06-01,20.555,1251304.03275,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SPOT,stock,2026-06-01,508.17,77196909.4995,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SPXC,stock,2026-06-01,220.96,7192091.887999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SPY,etf,2026-06-01,758.44,997922907.3855002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SQM,stock,2026-06-01,83.51,5054606.08075,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SRAD,stock,2026-06-01,13.75,1971998.7762500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SRE,stock,2026-06-01,87.14,15680020.70575,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SRRK,stock,2026-06-01,47.4,3221104.00175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SSNC,stock,2026-06-01,69.09,13537570.458,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SSYS,stock,2026-06-01,10.69,723946.772,,1.5,4000000.0,300000000.0,True,False,True,False,True,True
ST,stock,2026-06-01,49.27,7131006.707,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STEP,stock,2026-06-01,48.35,3408674.4807499996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STLA,stock,2026-06-01,7.83,8868149.895,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STLD,stock,2026-06-01,261.61,14337856.160750002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STM,stock,2026-06-01,69.02,36259856.88525,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
STNE,stock,2026-06-01,11.69,4444976.33875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STUB,stock,2026-06-01,10.075,3668386.5182500007,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
STX,stock,2026-06-01,921.14,140841278.18825,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SVM,stock,2026-06-01,12.86,2722478.46925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SW,stock,2026-06-01,41.24,9987433.82225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SWK,stock,2026-06-01,78.18,6156362.3105,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SWKS,stock,2026-06-01,75.48,19871882.03675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SYK,stock,2026-06-01,299.36,68166089.53825,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
SYM,stock,2026-06-01,48.4,4941952.171499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SYNA,stock,2026-06-01,134.97,7659781.460749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
SYRE,stock,2026-06-01,70.46,3554957.6637499994,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
T,stock,2026-06-01,24.545,43984349.24875,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TCOM,stock,2026-06-01,48.27,7346502.042,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TDG,stock,2026-06-01,1237.97,37289804.26975,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TDOC,stock,2026-06-01,7.91,1699438.1377499998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TE,stock,2026-06-01,10.41,13200929.52475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TEAM,stock,2026-06-01,115.94,31738088.078750003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TECH,stock,2026-06-01,50.79,9813008.018,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TECK,stock,2026-06-01,67.84,14635330.73775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TEL,stock,2026-06-01,211.02,38999253.602000006,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TEM,stock,2026-06-01,52.77,11270836.227500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TENB,stock,2026-06-01,29.325,6649913.11425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TER,stock,2026-06-01,369.52,48132386.716249995,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TEX,stock,2026-06-01,58.23,3970418.38225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TFC,stock,2026-06-01,46.88,21540951.40225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TGB,stock,2026-06-01,7.91,1733854.1747499998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TGT,stock,2026-06-01,123.7,31687896.935000002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TGTX,stock,2026-06-01,37.415,4051207.04175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TH,stock,2026-06-01,17.16,1734377.4247499998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
THC,stock,2026-06-01,169.725,15152194.268000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TIC,stock,2026-06-01,8.14,1544792.3889999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TIGO,stock,2026-06-01,85.8,6178797.517,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TKR,stock,2026-06-01,126.56,11163512.61075,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TLN,stock,2026-06-01,377.47,20715107.40425,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TLRY,stock,2026-06-01,5.49,872186.6525000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TLT,etf,2026-06-01,85.46,96164252.12675,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TM,stock,2026-06-01,182.845,3440074.46325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TMC,stock,2026-06-01,6.355,1672905.3727499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TMDX,stock,2026-06-01,67.62,5838378.2382499995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TME,stock,2026-06-01,9.51,6936060.18725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TMO,stock,2026-06-01,493.55,88257493.88049999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TMUS,stock,2026-06-01,186.69,34141901.092,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TNDM,stock,2026-06-01,19.1,3099945.6515,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TNGX,stock,2026-06-01,23.09,3493979.4247500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TNL,stock,2026-06-01,68.755,2767669.9045,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TOL,stock,2026-06-01,138.42,9307671.922,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TOST,stock,2026-06-01,27.74,27834935.26575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TPB,stock,2026-06-01,82.0,1722879.96875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TPC,stock,2026-06-01,74.19,2308353.93525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TPG,stock,2026-06-01,43.275,8768976.95625,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TPR,stock,2026-06-01,138.8,19761861.275,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TREX,stock,2026-06-01,41.54,5110809.5415,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TRGP,stock,2026-06-01,259.24,18734204.973500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TRIP,stock,2026-06-01,12.08,2791496.8265,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TRMB,stock,2026-06-01,58.17,8331583.391249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TROW,stock,2026-06-01,103.89,10442202.325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TRV,stock,2026-06-01,288.92,15615131.43125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TSEM,stock,2026-06-01,252.65,32152794.621749997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TSLA,stock,2026-06-01,415.54,333208254.42325,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TSM,stock,2026-06-01,436.03,208093682.79299998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TSN,stock,2026-06-01,59.92,8844638.04725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TT,stock,2026-06-01,448.47,38263560.096,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
