theme,additive_manufacturing,advanced_packaging,aerospace,agriculture_food_inputs,ai_apps,ai_apps_agents,ai_infrastructure,airlines_travel,apparel_beauty_lifestyle,asset_managers,asset_managers_alts,autos,banks_brokers_exchanges,biotech,biotech_innovation,business_apps,china_internet,cloud,cloud_neocloud,construction_infrastructure,consumer,consumer_internet,consumer_internet_marketplaces,consumer_staples,copper,copper_metals,creative_software,crypto_infrastructure,cybersecurity,data_centers,datacenter_infra,datacenter_reits_towers,defense,defense_aerospace,dev_tools,diagnostics_tools,digital_ads_media,drones_autonomy,electronics_components,energy,enterprise_software,etf_benchmarks,fintech,fintech_payments,gaming_sports_betting,gold,gold_silver_miners,growth,hardware_devices,healthcare,homebuilders_housing,industrial_automation,insurance,lithium_battery_materials,long_bonds,managed_care,managed_care_insurance,market,medtech,medtech_devices,mega_banks,mega_cap_platforms,memory,memory_storage,natural_gas,networking,networking_optical,nuclear,nuclear_uranium,obesity_glp1_health,oil_exploration,oil_gas,oil_integrated,oil_services,payments,pharma,pharma_largecap,power_grid_electrification,quantum_computing,rare_earth_critical_minerals,real_estate_reits,regional_banks,renewables_storage,restaurants,restaurants_food,retail,retail_consumer,robotics,semicap_equipment,semis,semis_compute,silver,small_caps,solar,space_satellites,storage,streaming_entertainment,transport_logistics,travel,uranium,utilities_yield,vertical_software,workflow_software
industrial_automation,0.1916648718859,0.6688364510452612,0.7098415425253036,0.7972943820920859,0.38179125921964197,0.5237070953638072,0.5792061344231728,0.7342963062887542,0.7661737352253429,0.8293538531446961,0.8249248129285875,0.7308930355080075,0.8539279726717243,0.5011551133420437,0.1517374592514812,0.5162392923379846,0.3966802303005618,0.3269488499027185,0.4850238250057601,0.8915920277410204,0.6437315724921873,0.544721047223066,0.5515840673118162,0.5215639763194987,0.7134727924422566,0.6711088250372435,0.5525199828244554,0.3586022332305625,0.45771856627647217,0.6119988609409583,0.9317002618708136,0.4498782346998939,0.7314914807258813,0.7768572718258276,0.4267995659451267,0.5590247785309281,0.5925334123252949,0.627906208044304,0.7757299792817982,0.740593724202609,0.5162077260106898,0.8618895550877151,0.6563635253813276,0.6683816766905119,0.47834823348829797,0.2527682595898949,0.28667267409442887,0.6720663913248429,0.6256656793303237,0.5542073481482185,0.7307202793045862,1.0,0.7219821386398927,0.5340507921248872,-0.19218404993739913,0.4799556889555554,0.4797290272140584,0.8268480960808581,0.6222272818007119,0.6498110145841502,0.8158969522849843,0.6287829509264141,0.6300479522337755,0.6648718707920083,0.5362348639591615,0.6891064633080313,0.6499004626590884,0.4389162704735229,0.5151775048764539,0.38499706031784403,0.594353815202213,0.6751705427316311,0.6667583509444581,0.6596297958783219,0.7221238440469314,0.5401781674543467,0.4943824350963132,0.8760487471179416,0.08090304001358369,0.5205463301310507,0.700752937746445,0.7911882401006193,0.5358036527261609,0.6494165482231565,0.6778061681692908,0.4816920734059634,0.6949289426934661,0.7390513212465566,0.6797860880283532,0.691272428508354,0.7341978878778256,0.29236107065771594,0.8646712918814016,0.45913424634515854,0.5873848184233322,0.7173121020790527,0.6611003350764094,0.8128433514987456,0.7146195203431387,0.4439881008178592,0.6302504440636431,0.5937800210101771,0.3749450891283021
insurance,0.04139579983041105,0.39232403018402373,0.5601941048395065,0.6730232178221619,0.2622692263744038,0.34300201722037643,0.31431820294097207,0.5849365587219035,0.564592056828258,0.6985624704210269,0.6789190706934178,0.48144739951513665,0.7899644619623969,0.33422117863581585,0.09417258657911531,0.38611447091552153,0.20380398218491502,0.17677572617832046,0.26201254566602006,0.6611124779211464,0.5701216562482199,0.3723876206371617,0.32612383609308987,0.5641194128521276,0.46833083148093424,0.4354527868647978,0.36682242150891103,0.18445228485891957,0.30599254229408174,0.4046704652396991,0.6788687700797101,0.4687721194883318,0.6483655797559535,0.6253930464253985,0.26304362958859967,0.3532267619752922,0.42668499355182504,0.4152747323562211,0.4816733695289668,0.5898511455004352,0.3322585759023289,0.667209454183707,0.4860910695519969,0.5021546064034764,0.28667563251713574,0.1337020874528712,0.15271188420632675,0.48945530647249774,0.4863329432900484,0.48345343509894223,0.5448247860300437,0.7219821386398927,1.0,0.29152366499025567,-0.23146278799643655,0.4980212404252429,0.46452816112010226,0.6934666015788514,0.564149584158185,0.5243219761019305,0.7688132202910256,0.47717341227248433,0.36671167096915375,0.40434975365919035,0.4738791665810134,0.4538736919699418,0.39947886963980306,0.2681023047207945,0.33254457317616665,0.2559271273594962,0.5062408599724968,0.5776963045572957,0.615730571141244,0.5349533798411756,0.6125986981165097,0.5395036879738615,0.4955244459205003,0.6949629846329397,0.05500565038779479,0.31370972161334,0.6513964386555776,0.7607853736078507,0.29436966036322965,0.5924481101465924,0.5639986258152643,0.3547113363938992,0.5363116492480026,0.470441101243848,0.3912313756576244,0.4178045250828221,0.43218018184178325,0.15202760072229451,0.6686645330710698,0.25314888949534475,0.4024214757259724,0.49377268328021356,0.5145085806169155,0.608197030689214,0.5606338370230325,0.2819844513370003,0.5743605206669758,0.46420782416020395,0.24975151225754305
lithium_battery_materials,0.21851289963262951,0.5261020367966716,0.5108732352523474,0.46924092639155796,0.4277770492869942,0.5221248284946044,0.4891828069864587,0.48063223959248713,0.4963414737911768,0.5072691206852007,0.5206634215828521,0.603725628879653,0.48265595348160245,0.4565482297252411,0.1345111695150628,0.45193675642933245,0.43363883930573127,0.3916023336565811,0.5205707821510691,0.5249234891474472,0.37721031336508976,0.49304497261826014,0.5490095254312763,0.2321971630258418,0.5326638034070609,0.5588729784093979,0.4875389726864806,0.447669623025045,0.44657806208468176,0.47401879967094607,0.5436495434583253,0.26480840898288555,0.4525898966481981,0.5340472140507964,0.4176366294868969,0.4957904196963589,0.5221846597223078,0.5917782136099813,0.5249011063274914,0.50797926451039,0.5119033550659295,0.6132119470314158,0.5693274672496088,0.568343941381584,0.4974224766834438,0.2946776090565277,0.31536809211591327,0.5073945570904113,0.3615468040712857,0.42221329320993056,0.4214507611767382,0.5340507921248872,0.29152366499025567,1.0,-0.07082522505266835,0.27554733413844196,0.33144744207279475,0.5233731870676801,0.3745270530753991,0.4559486347067091,0.4397555660719459,0.4727757661065312,0.48570247198796296,0.49966172910908485,0.3461289276001974,0.4816083938178951,0.5234513603423661,0.47878439904411635,0.5167470560975355,0.386003213769943,0.3480102292958479,0.4013569200216569,0.36879296838935827,0.4021924728889706,0.514812917675944,0.2756682356697223,0.25491784903252507,0.5428887618679449,0.08379241698197577,0.7405876581144223,0.4100912988170056,0.4196320500344048,0.732822628965424,0.3693326151115151,0.43441830723230007,0.3683761599228243,0.48368400285265667,0.6031327973946832,0.5507623701008341,0.5275836430306792,0.5731719359936779,0.32080713982652204,0.6075844168198541,0.4863694466283603,0.573581917966923,0.47367068458425793,0.5081807131317225,0.5053302325317611,0.47378541653355255,0.4835024740766391,0.43641850358637263,0.43805577684404906,0.374186998476407
long_bonds,0.03313150294014871,-0.08368265416395348,-0.1162596134526731,-0.1700815532279238,-0.004758164196834211,-0.024840485024514785,-0.05534253872540525,-0.08861220043789184,-0.09092496349562366,-0.16274100652930917,-0.10910493606739857,-0.08304698911322184,-0.2303965132236625,0.009536757700801932,0.007687076222681566,-0.007610866320944213,-0.02661441099451193,0.044963153362580076,-0.024344894282389302,-0.0806650491490799,-0.03639886572769873,-0.06528467683440388,0.02370521917721508,-0.06731990804033641,-0.1372728379475809,-0.06922621961205129,-0.01722881912822668,-0.0013762852397787946,0.005612090563222693,-0.02409163176932803,-0.12923329872781986,0.0585175310451529,-0.12990208198407696,-0.13764670092002176,0.02794630419386879,0.03321840973404486,-0.04574799533106288,-0.05120570018537342,-0.12092836474484268,-0.1900889156585111,0.014941644303461081,-0.09304936440199832,-0.07406371853293317,-0.05129623244178513,0.015527279396112651,0.15931153389080072,0.13295616282518044,-0.09270138473099593,-0.12026086900216897,-0.0649885073823755,0.07201607143584197,-0.19218404993739913,-0.23146278799643655,-0.07082522505266835,1.0,-0.11748235695882309,-0.0964925305300952,-0.1409184346584415,-0.07671045521457945,-0.03147614262652437,-0.2551475103060452,-0.09228621904768963,-0.11287804839808843,-0.12699537500755553,-0.15275081695636722,-0.13089327103184498,-0.06525532786151551,-0.09834220023457638,-0.10275464506927408,0.001023758244486843,-0.21762289731141177,-0.2084873441034363,-0.22708360164534555,-0.21139590505307307,-0.09553513617361653,-0.07607207566096658,-0.05463392970999527,-0.08798484514082336,0.0022473425602003074,-0.11737018273315035,0.02454458392602395,-0.23307877837071148,-0.008076165397431813,-0.04015933546227771,-0.05644910528302752,-0.061038668241248095,-0.06989051389326126,-0.09382518071229146,-0.07418171986159834,-0.08893809882489544,-0.08871898311334563,0.11198532409063716,-0.11105101544662396,0.02613741201355733,-0.051254044413410534,-0.14114243368731835,-0.07501195097623797,-0.11040853592343124,-0.11015769682270628,-0.10812470724502082,-0.022879418777064026,-0.04495861668612617,0.04100098350908879
managed_care,0.10850556273860762,0.32110143119571255,0.4131213778391139,0.4715496850988244,0.25012963821539647,0.35714976182865255,0.31477119360789974,0.37638873219344743,0.4294846630128171,0.4809486356821737,0.48623207362866766,0.39646915550186135,0.4695728026689547,0.41937681907259156,0.1143277645503605,0.38126457583005313,0.22241224162696074,0.2505657053729118,0.25128817570202383,0.4738428508277351,0.45019509174910194,0.32809486501049456,0.3534883131107049,0.45866631145340775,0.32395533902686346,0.3128873813467936,0.3852440992911937,0.17478954430996407,0.33514533460691154,0.35848752236356773,0.4781513763457096,0.4531357895922402,0.4866188872079825,0.4735157842567773,0.3247647447043427,0.42528901534751556,0.37288661331663275,0.354880474695561,0.37199975836117605,0.37851979901294597,0.3589131034464957,0.5334520025011844,0.4317608286332148,0.44123267796007054,0.3214909117259619,0.13993155676185057,0.14773752908178958,0.4496038250474571,0.34223187631312785,0.8915251006258498,0.43803609288671247,0.4799556889555554,0.4980212404252429,0.27554733413844196,-0.11748235695882309,1.0,0.9602144227246131,0.5550793430630911,0.5316479017706223,0.5068819433192101,0.45271156980950716,0.4314811666723921,0.31275883644960034,0.33250868359751945,0.3109165930960026,0.36584333673209046,0.339130286222005,0.2302620149237175,0.2656179820120639,0.3451774787858667,0.29478956730507255,0.34722785666533856,0.36011181675626713,0.31151788652097756,0.4788834160496264,0.5369825922812743,0.5057180552215269,0.51140006248526,0.04633410365716296,0.28651805267303926,0.4887398700898599,0.4125697741464735,0.3216631821023345,0.4633475221334,0.44869118786585965,0.33702271844952186,0.44260271443649724,0.406665446768608,0.3295275674960094,0.3631685057272419,0.36524195659474634,0.15065446079185998,0.5202540049995313,0.26454069650877254,0.35722576291076846,0.3624524922831022,0.4243983872518846,0.430445292830465,0.39403710498463523,0.25446174718059344,0.45197989282739726,0.44614124409999434,0.2935280924042119
managed_care_insurance,0.1306506980118159,0.353411924741816,0.44706305921533923,0.46314100637965544,0.3053980335171871,0.416787969679732,0.347616395531021,0.39490692637780095,0.45508715929512217,0.49371488390209445,0.5073992249805289,0.4365429262570996,0.4695264746529932,0.4499659874976661,0.13224782325013215,0.43223608998224194,0.2724042175847933,0.3037470432233147,0.30182060416270323,0.4914080418793054,0.4602487051077018,0.37729384179375297,0.4189352247261486,0.4271447320652782,0.3363721012949455,0.33158684835459834,0.43579391987641514,0.2234424869219187,0.386588967263407,0.38564286897961914,0.49184266892708667,0.4521868096035105,0.5005692213672313,0.4988122765299037,0.3750577282661644,0.47268373769380034,0.4257832111641097,0.4117503778841614,0.3910116936451796,0.3839300632049294,0.42155789459509196,0.5566036920827453,0.4862062533205944,0.4953686829838042,0.3818409978509018,0.15400894633560228,0.165625258404295,0.47869030418741754,0.3539811777552335,0.8902160918984475,0.46054766647127005,0.4797290272140584,0.46452816112010226,0.33144744207279475,-0.0964925305300952,0.9602144227246131,1.0,0.5625994377003903,0.5380737542593411,0.5329696244683065,0.44570232938544224,0.4622340865567868,0.33940162539649504,0.35967010636001934,0.30449632391375464,0.39038947851970773,0.37019167360083965,0.2698568457417801,0.30291925957610294,0.38312538510326866,0.287124813793326,0.3413052682084978,0.34628499458960027,0.3096955376510525,0.5099820947585679,0.5046976893137054,0.47919715869051743,0.5240636553337397,0.05184156969991301,0.3310179604359538,0.4955556169896272,0.405327330361183,0.39036321173232547,0.46989049314578657,0.4720060231686493,0.3481658668071235,0.4688686375383336,0.4520988603553581,0.3646274003557887,0.3923840496045517,0.3992370412787536,0.16811258849984065,0.549750365276735,0.31413842951317916,0.4093136280718704,0.3774561630019784,0.4613690688662144,0.4450866561537281,0.413803474628942,0.29375285220503955,0.46046271561790447,0.47944830056642945,0.3476220544913367
market,0.1990436106362247,0.7454501767461974,0.697427933043022,0.6700365962461572,0.5252620772107766,0.7407681919044996,0.7390207471969338,0.6821315759789777,0.7547928561878628,0.8666759064038821,0.858907017688622,0.7775153471596593,0.8079548035846771,0.636482082247697,0.1824754568289343,0.7397523376858711,0.45116669672300513,0.5454172093217251,0.5788210721693157,0.8139100959897193,0.7119535156120084,0.6575821891452398,0.6921215677801997,0.6491197209155078,0.6307619214244982,0.6117772659571487,0.7580520664093471,0.42505504753986123,0.6710068375373333,0.7447674921969674,0.8506780728792249,0.6136829024089452,0.7508159793182502,0.7816264393965692,0.6369242944968443,0.68507868952667,0.736250248444796,0.682164313836589,0.7923060630897177,0.6597530740444338,0.7299357610672909,0.9484065385463597,0.7978356783186225,0.79484320400385,0.6237979580615832,0.28052661002109536,0.2997622995644306,0.9378513006694622,0.6167166047535136,0.6752766922442793,0.7127268057770355,0.8268480960808581,0.6934666015788514,0.5233731870676801,-0.1409184346584415,0.5550793430630911,0.5625994377003903,1.0,0.7818238322612856,0.7618531393725714,0.7847199743493805,0.9048585512608683,0.6940920402652702,0.7319863481115293,0.48755046339045355,0.8120269286897437,0.7324679893919194,0.46881028096864613,0.5414855237050958,0.5166172784025638,0.4952592705731974,0.5765159794861303,0.5714461942929622,0.5339553555017301,0.8452735382867045,0.6653478498420048,0.6311707365576565,0.8570382758630628,0.10269172238676741,0.5210999215811748,0.7377584237320536,0.7014482323933422,0.5731077628339806,0.721292140888057,0.7234373704434893,0.5732851837378046,0.7300096258213428,0.7926126173936163,0.7461217917374561,0.8151490028894713,0.8275279225679398,0.30400255498269885,0.8672071950915442,0.4806941258328223,0.6201055613938834,0.7562615667422169,0.7825902075425737,0.7604483105413158,0.722769614543807,0.4780484463916645,0.7014339324357679,0.7915121765718358,0.5993498915123457
medtech,0.12292126055120532,0.5281395100668314,0.5382669650011505,0.5111535470315489,0.4049348970284514,0.5698802969322394,0.5210260522781146,0.5262731848472804,0.6003898421440539,0.6608090051532356,0.6715481875528712,0.5766828866894483,0.5978986130964933,0.5853805212955795,0.16920701241932842,0.6346127464071386,0.35168154944088825,0.4647987382108588,0.4160826715228655,0.6169324567430807,0.6266474125742902,0.5196575581245118,0.5687037133090407,0.5638413276676068,0.4552304444028968,0.44240952076155643,0.6160688941915844,0.30575197687733585,0.5657872930751578,0.5510764568062143,0.644253247920609,0.5853248260576657,0.6249096182901535,0.6203978756188652,0.5521508511884967,0.6876042308139492,0.5791512199285164,0.5218619607556018,0.5748616065651326,0.46579103200273586,0.6000201066181224,0.7416042167204652,0.6512581171789363,0.6592601643898868,0.49485188265078683,0.24135333746885104,0.2376724869315036,0.7115234679022218,0.4691262790203847,0.6294863379511513,0.583868776032387,0.6222272818007119,0.564149584158185,0.3745270530753991,-0.07671045521457945,0.5316479017706223,0.5380737542593411,0.7818238322612856,1.0,0.8847974873059868,0.5792018824740526,0.6944135172641261,0.48010585563573005,0.5146008207161692,0.34284710838814114,0.5855951920352028,0.533930802235134,0.3167245983842289,0.3739508911902358,0.4262808058724064,0.34714076789782183,0.40711625328943013,0.41013786679257286,0.34912945185933997,0.7062532878720419,0.6713835426432154,0.6169643039432541,0.6704704581769765,0.07816899230448504,0.38553867106798734,0.6404989927221513,0.5162142130516375,0.4134459444835533,0.6404235687617448,0.612179488335209,0.45539571635512743,0.5545471244055211,0.6251795171980873,0.5252318977675856,0.5825144035802584,0.588795177142969,0.24435278204779295,0.6822520199729692,0.377078804686394,0.4569173042601741,0.5418771903347847,0.6189537884606237,0.5789027915298807,0.5789910470858499,0.3417059873735317,0.5736596532127326,0.69787169499167,0.5305983981499226
medtech_devices,0.1714978210473002,0.5848537483655344,0.5719639674214254,0.5415446832993153,0.4816768520611238,0.6345397830467102,0.5533882371374692,0.6003835426008693,0.6703103435658416,0.6786400343019187,0.709953378155865,0.6434029577779921,0.62000052804111,0.6254958686395368,0.19309414393609553,0.6750601113805519,0.41575627722302666,0.5205964241581399,0.4824339808467934,0.681431150235468,0.635094807528584,0.5858071502232898,0.6555573421182783,0.4957221179306892,0.48038680123597527,0.4872305758887423,0.658603241411012,0.3732397420076305,0.6174149017610594,0.5756207789515213,0.6861123886696855,0.5319624593438906,0.6297301140637485,0.6536644785770647,0.5999419404481822,0.7359708880070629,0.6566873545238958,0.5951612426270584,0.6177274247935257,0.511406388963364,0.6688129338733481,0.7705355422970415,0.7023440407353783,0.7257482776729491,0.5686674892209467,0.2687213284246363,0.27942059248730233,0.709995926742179,0.48483717528168735,0.6560630093005165,0.640185544395029,0.6498110145841502,0.5243219761019305,0.4559486347067091,-0.03147614262652437,0.5068819433192101,0.5329696244683065,0.7618531393725714,0.8847974873059868,1.0,0.5833610271225994,0.691882050457076,0.5324825712855424,0.5607776248178022,0.3719188325409763,0.6047470629002601,0.5865812801792891,0.37782774515183043,0.43665652162040586,0.45565668168126167,0.37522255361479817,0.44376191182103364,0.4125635949403948,0.40803576100707584,0.7350598350203463,0.5729553875315871,0.5363329848089669,0.6988057413658539,0.08447634557112174,0.4457290343070094,0.6530625517084234,0.54121441377956,0.5131186985298194,0.6398511480124635,0.6504441673694881,0.4771380758110103,0.6153027773596338,0.6740022853325583,0.5922299358739012,0.6209020066452899,0.646386239931168,0.28059655752471124,0.7660174814225442,0.4568654742790338,0.5265427184313723,0.5658062764966699,0.6680864037855169,0.6408430792231942,0.6279265921837396,0.40047275686484407,0.575409949786315,0.7120148958697353,0.5805345441899801
mega_banks,0.18733037905840413,0.5652404734969367,0.6610609288781282,0.6795536994702334,0.36796022902795705,0.5025823331549901,0.48497562931849214,0.7329302020265704,0.6845526288306384,0.8873886568686189,0.8184700002823814,0.6502380426479629,0.9562558552271218,0.42627599391911253,0.12954428105942842,0.4788070300305822,0.31856977152902066,0.27561579072596265,0.4510629684397238,0.7589730270671471,0.6161569701517706,0.5087374651652532,0.4781604031533723,0.4653237647291462,0.5918596521457207,0.555996354609375,0.4886819394018641,0.3428171992548677,0.4125556360151543,0.534137124176346,0.7896707164646759,0.4055840438029944,0.6787809278237102,0.7153502039908991,0.37298731173733923,0.46917116993963465,0.5678873232839797,0.5618014866359107,0.6665142786898439,0.6865448629005091,0.4766520511129976,0.7810752263759404,0.6558256981074015,0.6679709996849433,0.4156934009054662,0.14694258022378712,0.18451199179448394,0.6148231121260221,0.5484962852048293,0.510940765151417,0.5905987175899311,0.8158969522849843,0.7688132202910256,0.4397555660719459,-0.2551475103060452,0.45271156980950716,0.44570232938544224,0.7847199743493805,0.5792018824740526,0.5833610271225994,1.0,0.5995389970838089,0.5344744621352855,0.5702439705706679,0.5303145675270639,0.6138138534430686,0.5706604858712597,0.390421109055938,0.4633470709125902,0.3451865028286249,0.5609867397068748,0.640140203581714,0.6364970106640718,0.6134781965136438,0.7528010891099216,0.4843741838758499,0.43302597054483766,0.764003428765708,0.08920965773405437,0.438445836656772,0.6560990739915812,0.9095119570241256,0.4409425209883284,0.6226988336351758,0.6554570596350107,0.397220026710496,0.6206243376223922,0.6355047825217661,0.5680554723542506,0.584905534188859,0.6274541524926444,0.1856510876647908,0.7972597456193014,0.35134518619928373,0.5322642784653511,0.6301655770399622,0.636164511932179,0.7535334565014326,0.6973632085071002,0.38357464587118106,0.5810691954030774,0.5226565122724637,0.3374453784835015
mega_cap_platforms,0.190517934851662,0.7080535231433666,0.5678548174584881,0.4807782999051013,0.5879595913892115,0.8364277038292223,0.7688271084006199,0.5527690415832495,0.6441618547931253,0.7357766305727741,0.7305623577280647,0.7369604663359783,0.6169770344732248,0.6182056336469411,0.1843296142121975,0.8460770582656352,0.4791462310861516,0.6832858159524624,0.5877234887364386,0.6585535978595002,0.6199187583559318,0.6815933149374516,0.7369206908400621,0.5080960976511434,0.49855771217569833,0.4930549944247405,0.8456417452029076,0.4331063564798079,0.7742357342634972,0.7097941378555629,0.6912716956236673,0.5031113449158151,0.6076715048548859,0.6503987066884123,0.7591219520870476,0.6770088728367324,0.768995650633971,0.6452778333370438,0.7040668479106336,0.4912406501849092,0.8416624396003082,0.8412141360289469,0.7876071957051547,0.7816600649593856,0.6836041097196806,0.22701465537185703,0.24654886019195024,0.9654648771619391,0.5175930481151353,0.6060613113198061,0.5880207885759546,0.6287829509264141,0.47717341227248433,0.4727757661065312,-0.09228621904768963,0.4314811666723921,0.4622340865567868,0.9048585512608683,0.6944135172641261,0.691882050457076,0.5995389970838089,1.0,0.649432420277361,0.6867411648588975,0.35735361732674403,0.7769242640781022,0.6925486382356104,0.4248977574219047,0.48093718105989447,0.5214844801935605,0.3448853903313772,0.40931996846797203,0.37967948224096115,0.3754569802984028,0.790243635679784,0.5256809938163239,0.514030982585747,0.6773509417375075,0.09823950898105534,0.4672922523535,0.5614314774888156,0.5000810393343492,0.5387107900728194,0.619143205557389,0.6248770897532703,0.5373643155388248,0.6304309684258251,0.7724231835007194,0.7073884262615524,0.7964708972499895,0.7939056795339391,0.252587526792806,0.7329310906405239,0.451267460991905,0.5570108896017023,0.6745610763088853,0.7672419416270684,0.6204659881249589,0.632081386952382,0.437414567097475,0.531434592876539,0.8356703703201823,0.758297641068761
memory,0.20390248533055377,0.8291423776738344,0.5531753785979688,0.439706609975381,0.4466650231209608,0.5633021038744435,0.7335643294562137,0.5312687953812403,0.573436574217602,0.6151649408335964,0.6120228611407242,0.6914488823179334,0.5633777095896985,0.4931734412569602,0.1445339744783451,0.5128751421862033,0.43605590662902594,0.4202613544480467,0.5347877937452377,0.6302446511534755,0.4740534365167108,0.5484856802243371,0.5739365793158954,0.2842341623660577,0.5296973229037322,0.5272742181990416,0.5709347723489232,0.40211704798132286,0.5026490315519108,0.651908097176402,0.668416326263315,0.3056425291229198,0.5355232404149861,0.58968162296255,0.49296064979955073,0.5212038592077758,0.5670100862985347,0.5928446550504517,0.7834217581966039,0.511882655210203,0.5645635516847046,0.7125025057520858,0.5975785997305131,0.5954167782530354,0.5060347254990719,0.25959436258596524,0.2821595634963635,0.7203307133539741,0.5038979133266344,0.44631665535640586,0.5177203883162153,0.6300479522337755,0.36671167096915375,0.48570247198796296,-0.11287804839808843,0.31275883644960034,0.33940162539649504,0.6940920402652702,0.48010585563573005,0.5324825712855424,0.5344744621352855,0.649432420277361,1.0,0.9502864539927126,0.34628381108466577,0.7420956202700248,0.703068353972785,0.43226077652069794,0.4957663261417875,0.39076326614400025,0.3503406284241942,0.4118947618108971,0.3723037160972169,0.4312555268995394,0.5764309362637783,0.35415623690641984,0.34082109451330517,0.6372689115056858,0.07306404404560055,0.46781719711832037,0.43907058151673023,0.48112585998918506,0.539567015037817,0.46347591084984074,0.508804785363474,0.39946296335898335,0.5091923207576815,0.6491170419495962,0.8409372999719512,0.8394265853308334,0.8708475927991717,0.28760658610928286,0.6797347905068656,0.44297381812844777,0.5534739995554322,0.7925775271642206,0.5797120622536507,0.5863062166531172,0.5380849648262368,0.42671416430462317,0.47885366124104617,0.5538425567178622,0.42339960888052275
memory_storage,0.20764615500718595,0.8044578708540838,0.5820035663056015,0.47499369241754885,0.4692702022477137,0.6075237656100656,0.7417825507107508,0.564282559511265,0.6026425717656568,0.6531035320816753,0.6542551669850896,0.6978802912705544,0.6004054929675854,0.5099767513049729,0.15185145503152636,0.5572782700248416,0.4322390070914726,0.46003191156183093,0.5658203023785636,0.6653505077228927,0.5004899143986482,0.5619385194406953,0.5960109219751321,0.31053317355263554,0.5490474385416195,0.5432597483361168,0.6075080129844576,0.4178859243212294,0.551410908690018,0.7256911042222766,0.7021643216660148,0.33201993602966257,0.5693902618217106,0.6300975264534964,0.533443625424757,0.5403098958638275,0.6052848883633605,0.6194245048579805,0.8086774707395236,0.545116444633812,0.606252432190771,0.74740644947015,0.6292672845414898,0.6289134962122712,0.5262051204018761,0.2607675376459933,0.28283109309894416,0.7478343227791779,0.5659597795308351,0.47335414029036466,0.5378671761391872,0.6648718707920083,0.40434975365919035,0.49966172910908485,-0.12699537500755553,0.33250868359751945,0.35967010636001934,0.7319863481115293,0.5146008207161692,0.5607776248178022,0.5702439705706679,0.6867411648588975,0.9502864539927126,1.0,0.3748846314695794,0.7924189040454089,0.7419197973261485,0.4559711560664622,0.5251622890246637,0.4127971688647658,0.3834720520082507,0.4462828494850628,0.40228871835313934,0.4617026986957773,0.6141049005629596,0.3713521902116741,0.3565076889792433,0.6710020949371142,0.08247474202771339,0.48444335554800994,0.47377554606726713,0.5179591858413023,0.5518634672496296,0.48979310588067465,0.5441938464725629,0.4144536346169481,0.5572042088299778,0.6851997251261253,0.8131810709290376,0.8266484533519957,0.8834819911900591,0.2911386099523495,0.7211061518981872,0.4514884658941085,0.5768690840184262,0.8915011590742631,0.6488350195013113,0.6182101092674795,0.5704257863543635,0.4493817156988529,0.506125637776343,0.5930361389636253,0.46064609657217176
natural_gas,0.09056592326828994,0.3484038318061062,0.4115189058604452,0.5778691768527696,0.22312471908292938,0.3147034094922898,0.31380020737954467,0.42705921631206334,0.40347126056450655,0.49154500157355363,0.4906107787852494,0.41737484899983396,0.538980602216252,0.28797981501456316,0.05819339390891273,0.2815136138934467,0.22060290012299152,0.17337741957823974,0.2755944954480422,0.4937088943598118,0.3412330952026798,0.30900476832416524,0.3049667504835105,0.28137784562600476,0.48602200211042623,0.46295099345340346,0.3006043324270895,0.20047145584040307,0.2718329199867495,0.3504279357450073,0.520827905516851,0.2877743730968257,0.4483171454936101,0.4657952515711529,0.22924652431769446,0.2910717367164602,0.3598663661722583,0.3606369271440499,0.42819157968899463,0.7633525071670557,0.2864841417185109,0.5416922350782042,0.3878606918088036,0.3888442967280412,0.2669109485518191,0.1697237567791438,0.20021018719595834,0.36562725112329125,0.32373117526306583,0.33967355631619073,0.34705805317091515,0.5362348639591615,0.4738791665810134,0.3461289276001974,-0.15275081695636722,0.3109165930960026,0.30449632391375464,0.48755046339045355,0.34284710838814114,0.3719188325409763,0.5303145675270639,0.35735361732674403,0.34628381108466577,0.3748846314695794,1.0,0.39883648480065814,0.3891519698432989,0.3788408957331217,0.42654303315202247,0.20964679010247567,0.6962387247258104,0.8079874160470609,0.6567828059207488,0.685494977286713,0.4249738185537481,0.29687144016367406,0.2773424971718984,0.5288561959219918,0.05356984563758153,0.351684417296379,0.4298290084315535,0.5097683317883263,0.3341271978963559,0.3449026175723118,0.3728128367305753,0.2721089336635416,0.40520509422031536,0.40136879718053414,0.3492617093995196,0.36444228754002495,0.40807972541127796,0.1936256415149426,0.5429199188441138,0.2576393986502939,0.35247581692930313,0.40538393990998217,0.403115044012758,0.4289525253033932,0.41162828632231124,0.39540713904539565,0.43660988710205834,0.3281328365062721,0.19290950663836923
